,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,histone_mark,data_source,endedness,genetically_modified,nonzero_mean
0,CL:0000047 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H2AFZ,encode,single,False,0.9536862373352051
1,CL:0000047 Histone ChIP-seq H2AK5ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H2AK5ac,encode,single,False,0.8193653225898743
2,CL:0000047 Histone ChIP-seq H2BK5ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H2BK5ac,encode,single,False,1.0392050743103027
3,CL:0000047 Histone ChIP-seq H3K18ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K18ac,encode,single,False,1.0500943660736084
4,CL:0000047 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.7851823568344116
5,CL:0000047 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,0.770723819732666
6,CL:0000047 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,0.7708343863487244
7,CL:0000047 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,0.7552356719970703
8,CL:0000047 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K4me2,encode,single,False,4.456033229827881
9,CL:0000047 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.7188356518745422
10,CL:0000047 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,H3K9me3,encode,single,False,0.9412810802459717
11,CL:0000062 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H2AFZ,encode,single,False,0.8986108303070068
12,CL:0000062 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K27ac,encode,single,False,0.9727509021759033
13,CL:0000062 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K27me3,encode,single,False,1.0972812175750732
14,CL:0000062 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K36me3,encode,single,False,1.015264868736267
15,CL:0000062 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K4me1,encode,single,False,1.1814732551574707
16,CL:0000062 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K4me2,encode,single,False,1.0706583261489868
17,CL:0000062 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K4me3,encode,single,False,0.8181998133659363
18,CL:0000062 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H3K79me2,encode,single,False,0.9088215231895447
19,CL:0000062 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,H4K20me1,encode,single,False,0.9834175109863281
20,CL:0000084 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,H3K27ac,encode,single,False,0.9991254806518555
21,CL:0000084 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,H3K27me3,encode,single,False,1.5949115753173828
22,CL:0000084 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,H3K36me3,encode,single,False,1.556289553642273
23,CL:0000084 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,H3K4me1,encode,single,False,1.8891668319702148
24,CL:0000084 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,H3K4me3,encode,single,False,1.0828938484191895
25,CL:0000084 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,H3K9me3,encode,single,False,1.4542584419250488
26,CL:0000100 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,adult,H3K27ac,encode,paired,False,0.7073226571083069
27,CL:0000100 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,adult,H3K4me1,encode,paired,False,0.7302386164665222
28,CL:0000100 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,adult,H3K4me3,encode,paired,False,0.5290273427963257
29,CL:0000127 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H2AFZ,encode,single,False,0.9853001832962036
30,CL:0000127 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K27ac,encode,single,False,1.4272104501724243
31,CL:0000127 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K27me3,encode,single,False,1.2708724737167358
32,CL:0000127 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K36me3,encode,single,False,1.2181681394577026
33,CL:0000127 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K4me1,encode,single,False,1.2631609439849854
34,CL:0000127 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K4me2,encode,single,False,0.9199391603469849
35,CL:0000127 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K4me3,encode,single,False,1.1788583993911743
36,CL:0000127 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K79me2,encode,single,False,1.0779250860214233
37,CL:0000127 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H3K9ac,encode,single,False,0.8123817443847656
38,CL:0000127 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,H4K20me1,encode,single,False,0.8229295611381531
39,CL:0000134 Histone ChIP-seq H2BK120ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H2BK120ac,encode,single,False,1.5077080726623535
40,CL:0000134 Histone ChIP-seq H2BK12ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H2BK12ac,encode,single,False,1.1039183139801025
41,CL:0000134 Histone ChIP-seq H3K14ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H3K14ac,encode,single,False,1.2969588041305542
42,CL:0000134 Histone ChIP-seq H3K18ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H3K18ac,encode,single,False,1.0279197692871094
43,CL:0000134 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.7909675240516663
44,CL:0000134 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,H3K27me3,encode,single,False,1.0067557096481323
45,CL:0000134 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,H3K36me3,encode,single,False,0.9950606822967529
46,CL:0000134 Histone ChIP-seq H3K4ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H3K4ac,encode,single,False,1.0210992097854614
47,CL:0000134 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,H3K4me1,encode,single,False,1.1552000045776367
48,CL:0000134 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,H3K4me3,encode,single,False,0.9800390601158142
49,CL:0000134 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,H3K9ac,encode,single,False,0.8497458100318909
50,CL:0000134 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,H3K9me3,encode,single,False,1.0167886018753052
51,CL:0000134 Histone ChIP-seq H4K8ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H4K8ac,encode,single,False,1.4190325736999512
52,CL:0000134 Histone ChIP-seq H4K91ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,H4K91ac,encode,single,False,1.3199173212051392
53,CL:0000136 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000136,adipocyte,in_vitro_differentiated_cells,adult,H3K27me3,encode,single,False,0.963962733745575
54,CL:0000136 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000136,adipocyte,in_vitro_differentiated_cells,adult,H3K36me3,encode,single,False,0.9868001341819763
55,CL:0000136 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000136,adipocyte,in_vitro_differentiated_cells,adult,H3K4me1,encode,single,False,1.0046213865280151
56,CL:0000136 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000136,adipocyte,in_vitro_differentiated_cells,adult,H3K4me3,encode,single,False,0.9553647637367249
57,CL:0000136 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000136,adipocyte,in_vitro_differentiated_cells,adult,H3K9ac,encode,single,False,0.9475537538528442
58,CL:0000136 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000136,adipocyte,in_vitro_differentiated_cells,adult,H3K9me3,encode,single,False,0.9842337965965271
59,CL:0000182 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H2AFZ,encode,single,False,0.7985633611679077
60,CL:0000182 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.7550026774406433
61,CL:0000182 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,0.8030983805656433
62,CL:0000182 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H3K4me2,encode,single,False,0.7852492928504944
63,CL:0000182 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.8021527528762817
64,CL:0000182 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H3K79me2,encode,single,False,0.7845624685287476
65,CL:0000182 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,embryonic,H3K9ac,encode,single,False,0.8397226333618164
66,CL:0000188 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000188,skeletal muscle cell,primary_cell,unknown,H3K4me3,encode,single,False,2.709303379058838
67,CL:0000192 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H2AFZ,encode,single,False,0.821370005607605
68,CL:0000192 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.839430570602417
69,CL:0000192 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,0.8422687649726868
70,CL:0000192 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,0.8201920390129089
71,CL:0000192 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K4me2,encode,single,False,0.806756854057312
72,CL:0000192 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.8416850566864014
73,CL:0000192 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K79me2,encode,single,False,0.8435471057891846
74,CL:0000192 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H3K9ac,encode,single,False,0.858325719833374
75,CL:0000192 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,embryonic,H4K20me1,encode,single,False,0.8388375639915466
76,CL:0000221 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000221,ectodermal cell,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,1.1612815856933594
77,CL:0000221 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000221,ectodermal cell,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,1.5367928743362427
78,CL:0000221 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000221,ectodermal cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,1.7136114835739136
79,CL:0000221 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000221,ectodermal cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,1.5633736848831177
80,CL:0000222 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,1.0044140815734863
81,CL:0000222 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,1.930644154548645
82,CL:0000222 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,2.2661662101745605
83,CL:0000222 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,5.64929723739624
84,CL:0000222 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,embryonic,H3K9me3,encode,single,False,0.9807572364807129
85,CL:0000223 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.9079552888870239
86,CL:0000223 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,0.9090101718902588
87,CL:0000223 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,0.9991441965103149
88,CL:0000223 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,1.5521838665008545
89,CL:0000223 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.8614636063575745
90,CL:0000223 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,embryonic,H3K9me3,encode,single,False,0.9326905608177185
91,CL:0000236 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H2AFZ,encode,single,False,1.154281735420227
92,CL:0000236 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K27ac,encode,single,False,0.7319360375404358
93,CL:0000236 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K27me3,encode,single,False,0.9429988265037537
94,CL:0000236 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K36me3,encode,single,False,1.481370449066162
95,CL:0000236 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K4me1,encode,single,False,0.7308036684989929
96,CL:0000236 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K4me2,encode,single,False,1.029736876487732
97,CL:0000236 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K4me3,encode,single,False,0.789939820766449
98,CL:0000236 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K79me2,encode,single,False,1.1787657737731934
99,CL:0000236 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K9ac,encode,single,False,0.8615202903747559
100,CL:0000236 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000236,B cell,primary_cell,adult,H3K9me3,encode,single,False,0.916641891002655
101,CL:0000312 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H2AFZ,encode,single,False,0.8118183612823486
102,CL:0000312 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K27ac,encode,single,False,2.179088830947876
103,CL:0000312 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K36me3,encode,single,False,1.3998640775680542
104,CL:0000312 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K4me1,encode,single,False,1.5928481817245483
105,CL:0000312 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K4me2,encode,single,False,1.702629804611206
106,CL:0000312 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K4me3,encode,single,False,0.7693329453468323
107,CL:0000312 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K79me2,encode,single,False,1.2955195903778076
108,CL:0000312 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000312,keratinocyte,primary_cell,unknown,H3K9ac,encode,single,False,1.6849207878112793
109,CL:0000351 Histone ChIP-seq H2AK5ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H2AK5ac,encode,single,False,0.8748714327812195
110,CL:0000351 Histone ChIP-seq H2BK12ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H2BK12ac,encode,single,False,0.9820576906204224
111,CL:0000351 Histone ChIP-seq H3K14ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K14ac,encode,single,False,0.9126267433166504
112,CL:0000351 Histone ChIP-seq H3K18ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K18ac,encode,single,False,0.9578627943992615
113,CL:0000351 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,1.0595502853393555
114,CL:0000351 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,0.8541465997695923
115,CL:0000351 Histone ChIP-seq H3K4ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K4ac,encode,single,False,1.019968867301941
116,CL:0000351 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,0.835045576095581
117,CL:0000351 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K4me2,encode,single,False,0.8214141726493835
118,CL:0000351 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,1.1339974403381348
119,CL:0000351 Histone ChIP-seq H3K79me1,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K79me1,encode,single,False,1.1933636665344238
120,CL:0000351 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H3K9me3,encode,single,False,1.1316494941711426
121,CL:0000351 Histone ChIP-seq H4K8ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H4K8ac,encode,single,False,1.0251048803329468
122,CL:0000351 Histone ChIP-seq H4K91ac,.,Histone ChIP-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,embryonic,H4K91ac,encode,single,False,1.682619571685791
123,CL:0000515 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H2AFZ,encode,single,False,0.9730600714683533
124,CL:0000515 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H3K27ac,encode,single,False,1.3889236450195312
125,CL:0000515 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H3K4me1,encode,single,False,1.520578145980835
126,CL:0000515 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H3K4me2,encode,single,False,1.1785502433776855
127,CL:0000515 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H3K4me3,encode,single,False,0.7095293402671814
128,CL:0000515 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H3K79me2,encode,single,False,1.056759238243103
129,CL:0000515 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000515,skeletal muscle myoblast,primary_cell,adult,H3K9ac,encode,single,False,1.427546739578247
130,CL:0000540 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,H2AFZ,encode,single,False,1.061992883682251
131,CL:0000540 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,1.1989951133728027
132,CL:0000540 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,1.4886006116867065
133,CL:0000540 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,1.305953860282898
134,CL:0000540 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000540,neuron,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.9025025963783264
135,CL:0000594 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,H3K27me3,encode,single,False,0.9547320604324341
136,CL:0000594 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,H3K36me3,encode,single,False,0.9158826470375061
137,CL:0000594 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,H3K4me1,encode,single,False,1.0326128005981445
138,CL:0000594 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,H3K4me2,encode,single,False,0.958714485168457
139,CL:0000594 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,H3K4me3,encode,single,False,0.8680325746536255
140,CL:0000594 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,adult,H3K9ac,encode,single,False,0.9965997934341431
141,CL:0000623 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,H3K27ac,encode,single,False,1.1057385206222534
142,CL:0000623 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,H3K36me3,encode,single,False,1.1983306407928467
143,CL:0000623 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,H3K4me1,encode,single,False,1.7212512493133545
144,CL:0000623 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,H3K4me3,encode,single,False,1.0924755334854126
145,CL:0000623 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000623,natural killer cell,primary_cell,adult,H3K9me3,encode,single,False,1.444994568824768
146,CL:0000624 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,H3K27ac,encode,single,False,0.9602004289627075
147,CL:0000624 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,H3K27me3,encode,single,False,1.836999535560608
148,CL:0000624 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,H3K36me3,encode,single,False,1.4274044036865234
149,CL:0000624 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,H3K4me1,encode,single,False,1.9501261711120605
150,CL:0000624 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,H3K4me3,encode,single,False,1.1963306665420532
151,CL:0000624 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,adult,H3K9me3,encode,single,False,1.860047459602356
